date,MST_method1_degree_weighted,MST_method1_market_cap_same_X,MST_method2_degree_weighted,MST_method2_market_cap_same_X,MST_method3_degree_weighted,MST_method3_market_cap_same_X,MST_method4_degree_weighted,MST_method4_market_cap_same_X,Top_market_cap_weighted
2018-02-26,0.00040520737911742266,0.001329651048138203,0.00050383184591829,0.0014738527820599145,0.0021014337216591628,0.0018341162408246348,0.0029983197789256177,0.001751106266872915,0.0076931853936115235
2018-02-27,-0.0004569770970056508,0.0010832754749039442,0.000478263372755805,0.001047469606141549,0.0005629656621159995,0.0005113123062889802,-0.0015665235634428898,0.000136221861149588,0.0009814431668384582
2018-02-28,-0.005362226635649003,-0.006060676482697813,-0.0065604242787412614,-0.006103477162056281,-0.007655055776667585,-0.008043493798215229,-0.00786866699014832,-0.008049176800897895,-0.005044005459361678
2018-03-01,-0.0001733388645299705,-0.005181302867308002,-0.005166674801124538,-0.005706172919604624,-0.004825063746478064,-0.00698294767643004,-0.002955698041649635,-0.007235528233333288,-0.0045093026269460434
2018-03-02,-0.02034633499552052,-0.020024036805984746,-0.024984392455465687,-0.01998932325301772,-0.025037354421499458,-0.021588171449749227,-0.02253940940667387,-0.021791157403680206,-0.022522118400060687
2018-03-05,-0.010574651508772348,-0.004767318258934616,-0.00410112261875939,-0.004538917628622574,-0.007604472495359227,-0.0018847723053703191,-0.006660618116791639,-0.0011694169648798214,-0.010691028628936672
2018-03-06,0.014475646877555537,0.008469495404954452,0.019100901135621573,0.008304592887014461,0.014643394601047355,0.006418566916028823,0.01344407825629923,0.006343383367114708,0.020184226592240062
2018-03-07,0.011545403902938567,0.012848142081241853,0.009000266580039495,0.012759918502635914,0.011186798905707729,0.011853336322877883,0.010563523691994092,0.011878886585454218,0.010374181401537896
2018-03-08,0.0049826324026136515,0.006349153704690469,0.006748174127904516,0.006750825518242465,0.004525135408829595,0.006057462231487287,0.005651108625751133,0.005921498279243265,0.003078926846661778
2018-03-09,-0.0026266503144614095,-0.0008893054014986745,-0.0024521592364552536,-0.0012352001487212494,-0.0017251292372645333,0.0004345734409789692,0.0018346858995357263,0.0007498031646302472,-0.001197415839181315
2018-03-12,0.0018020084190137897,0.003381119752392525,0.0011737118529666635,0.003347897003837419,0.001956077613703977,0.0035057603858514863,-0.000538109881582649,0.0034220181349473577,1.342820370231479e-06
2018-03-13,0.0007066777164619342,0.0026302879105148946,0.002088538469442902,0.003559778597792551,0.0008966724963115347,0.0017620483242708485,0.0022435813165075924,0.002235531322429374,-0.002373850836604241
2018-03-14,-0.008593035812958671,-0.008440614978982963,-0.010639077440784517,-0.008680031462515836,-0.007644732090529183,-0.00807382726065553,-0.009152961322039244,-0.008161499884762557,-0.01011372117480891
2018-03-15,0.010869686792433386,0.009882408541317167,0.010666585416353014,0.009836404174945024,0.008522599744189563,0.00771693286115438,0.008479722969659154,0.008042924468113943,0.010311541120459955
2018-03-16,0.008551269044570375,0.012728668398901855,0.00784170239791937,0.012999617968995958,0.007957663869380127,0.012449394199970598,0.006266733512267031,0.012103191224940968,0.005787583985581213
2018-03-19,-0.007855181101354747,-0.01095135829276439,-0.01050970879721691,-0.011248745006053107,-0.010060357321458824,-0.012232745096235065,-0.010290445646804258,-0.012546189303325628,-0.013414482609324097
2018-03-20,0.0054529294480809565,0.007340082640759249,0.008745804095280807,0.007947657571397038,0.008919474536187133,0.0089112264462341,0.006799073157908175,0.008665859175854829,0.000951065235031523
2018-03-21,-0.000988772024538176,0.0002974178174142139,0.0003186763586828789,0.00044963220623350786,0.0021760140866051714,0.001594402179173171,0.0017896088090523232,0.0015725325651880784,-0.007237734886868963
2018-03-22,-0.018501007065398256,-0.013522040548946124,-0.018596223783027832,-0.01333861441890749,-0.018839169535306843,-0.014239056400688788,-0.021147628603562563,-0.014579955911495857,-0.021423631962782075
2018-03-23,-0.0003524727795469751,-0.002236772350754257,-0.0011822955714612116,-0.0020368369154522004,-0.003108655354353007,-0.002760308831766478,-0.0023474816023533185,-0.002458090389031886,0.0018460268578626149
2018-03-26,-0.013667804375314452,-0.009631241299738802,-0.01467329893731839,-0.009524623108077446,-0.013210437193665214,-0.010427983128932894,-0.01317445542308604,-0.010251662207494294,-0.015225927497947711
2018-03-27,0.003556465153188526,0.004283884794479276,0.004818060554218961,0.004140533115314371,0.005529602567531988,0.005705377965552927,0.006569576703615132,0.006306490100313589,-0.000525008171595176
2018-03-28,0.01268526740060305,0.013059594279316356,0.008601934766407027,0.013827786510942186,0.010346601542665201,0.012621402474763954,0.010474286813225708,0.01258148666144887,0.007150976848515622
2018-03-29,0.002301233510879408,0.0028351660299605896,0.0025312234144920787,0.002933195865088667,0.00196033044945243,0.0021898931558319568,0.005633672794676636,0.0029364536132985286,0.009345104591511832
2018-04-03,-0.0005633023453356367,0.002149537486427988,0.009000285360220017,0.0026099381095874286,0.005656208736539936,0.002837559627808295,-2.9910796713439325e-05,0.0026871933494816425,-0.002973812776939533
2018-04-04,-0.0003629109882553605,0.0014680004167799687,-0.001271966163591376,0.0017863578298829008,-0.0021577373356577167,6.0285902867107666e-05,-0.004966584639751193,-0.0005118275824808061,0.0027025445119084335
2018-04-05,0.014559006312527378,0.01663289827381975,0.01814598249781496,0.01647590394000331,0.018121926559787394,0.018419174241725456,0.018113306834719678,0.018602251683077053,0.032215635447819135
2018-04-06,-0.004657123817289777,-0.0010656464372074126,-0.001835396616032714,0.00022877854743397208,-0.001965014552846145,-0.0009348464535915424,-0.0035829980648292015,-0.0010751248438325423,0.01382685392518912
2018-04-09,0.004348410513382195,0.006496865950034403,0.005664470122665133,0.007350088303728963,0.006405195163021515,0.006388421124589705,0.006390474632375964,0.0064490226893454405,-0.0022066000745908365
2018-04-10,0.004734856849624602,0.0046405994795262195,0.005714098758830666,0.004298285905007138,0.003725105440941956,0.0038358855726337016,0.003449213114009364,0.003462893626976493,-0.003547522922275892
2018-04-11,-0.0067454327016073234,-0.002372114829198968,-0.004114572174714781,-0.0016955920693682014,-0.005345033432052615,-0.002345349137223618,-0.004573732104103612,-0.0022525567764707377,-0.010306459658283251
2018-04-12,0.008508841152880642,0.009479224795197139,0.010970040576482543,0.009878773647413519,0.009173054680051473,0.0091674569169502,0.009203111127114472,0.009433678026600001,0.011639752287154304
2018-04-13,-0.0004119585159038097,0.0024886930415126685,-0.00014747295301142938,0.0025925870049421373,-0.00026116805037179613,0.00266757650813787,-0.001121216789416568,0.0031890935639193874,-0.00017894175414812086
2018-04-16,-0.0006310187200677664,-0.0008519280147485375,-0.0013891515862586301,-0.0007325068071264429,-0.0012690579978172911,-0.0009349271868447362,-0.0023938435144800208,-0.0011216300897054499,-0.001167929140572066
2018-04-17,0.012343913271792406,0.01228723169471957,0.013842090118586059,0.012164641893074979,0.01580007183523291,0.013793530071162241,0.013419403994842094,0.01370778721317678,0.009548292949037807
2018-04-18,0.0034122742759212787,0.005606382886161221,0.005401525721144607,0.005794768086130553,0.003519232882465584,0.0050076567744321565,0.0026242591419454175,0.004563824139360628,0.009256014957785386
2018-04-19,0.0024383555907698806,0.004789232077972327,0.00024363626831847007,0.00491360264503693,0.0012342032830208183,0.00333461472116503,-5.0318962613427054e-05,0.0026730912745349666,0.0018970277115910594
2018-04-20,0.004010712127980209,0.0017452255069780875,0.004047563450444658,0.0018827684087343588,0.0017632343237812265,0.00025280969583763024,0.0011924814592361166,-7.060931003255444e-05,0.003320231343629354
2018-04-23,0.006066197136643581,0.00863092579404956,0.007870753308629297,0.008499215286180917,0.007440657387718597,0.008021624787563741,0.004979230460342654,0.007353325307103642,0.006223471130985203
2018-04-24,-4.2199868310333066e-05,0.0012022936638138582,0.004698838232281011,0.0020014038837572468,0.0015281345380127043,0.0016634475832024709,0.0025638161061605214,0.0018756717038159731,0.0023536693109653672
2018-04-25,-0.01052289596134548,-0.009767180980650103,-0.010495375733902135,-0.009263796936605617,-0.010797064524832978,-0.007739053217750702,-0.009236485306817088,-0.007403718684676153,-0.00875086920955015
2018-04-26,0.0062443834317695845,0.010699960128992991,0.010146047461910612,0.011667716331395406,0.007383886880624413,0.010488721627617048,0.006759735393709221,0.010935746420176695,0.0067485388559715975
2018-04-27,-0.0009276224548887546,-0.003347439248769346,-0.0034078393692116293,-0.0036385627888922967,-0.002409352607084636,-0.0018721049057627281,-0.000822606924813396,-0.0015698034749572765,-0.0037375119902275378
2018-04-30,0.0029011272843171287,0.0026877564562590717,0.0002785575373074334,0.0025801158513689693,0.0009224083575769537,0.002573048485521978,0.0048722473200191185,0.002983617171992803,0.003628534895257607
2018-05-02,0.00810045285030947,0.008390416101105913,0.008953882485601694,0.007861423341734897,0.011074575296246447,0.010984312704706234,0.012183829950728642,0.01118282078480859,0.006420967372532171
2018-05-03,-0.006294455498146778,-0.006381301588278987,-0.0053231201850235665,-0.00604138173340818,-0.006581419896224072,-0.006273356824650023,-0.003671869088495927,-0.005682171595116081,-0.0033298720319389075
2018-05-04,0.008060209547021024,0.007901245298372439,0.010339584143752356,0.007723147050612944,0.016287432800671686,0.015506571591694662,0.012980379448077839,0.0152562821157185,0.005610299949218689
2018-05-07,0.004673932980079121,0.006475310973412141,0.005898302809559164,0.006675963179614053,0.008331411419770118,0.010373892868715817,0.009344739182371331,0.010652492496644905,0.0051933806756288
2018-05-08,-0.015132968147806514,-0.01796063669330994,-0.014473533274172778,-0.01885525107263164,-0.018737785286065733,-0.020146306527672908,-0.018763153904422736,-0.019684657986053122,-0.013686307759538163
2018-05-09,0.007683439302836215,0.008421397873022318,0.0019540315611015213,0.008133271700828892,0.006063680337981436,0.007998570107976777,0.008313329305839057,0.008246278567207721,0.011060468548276026
2018-05-10,-0.011267103298625458,-0.016461767615617018,-0.013782628732166291,-0.017730036162747376,-0.012994521914462154,-0.01695661414033023,-0.01179580057578744,-0.016480601865899613,-0.012455060020437725
2018-05-11,0.004251789075342183,0.0030629943733415654,7.387766306887755e-05,0.002376123201680125,0.0022737955471789917,0.0018908190563089455,0.0016539217429722974,0.0019620827063979718,0.03479294258500443
2018-05-14,-0.00027045627742883216,0.005775535192772185,0.002780527658492904,0.007071034066763238,0.0020476772369322216,0.006069898452240707,-0.0019162003198169852,0.0055076780639986556,0.008426655767766134
2018-05-15,0.002090859299050507,0.004018658957912757,0.002409978823514125,0.0044771380601715816,0.001159157651370979,0.003954815765645492,0.002611416473265349,0.004191569908928328,-0.000316781194052429
2018-05-16,-0.026594757972190686,-0.025013812049993756,-0.021524856496040967,-0.02467173965601266,-0.02333718095714743,-0.023324140684186423,-0.02117763580846166,-0.022546509628844524,-0.02300324249074115
2018-05-17,0.0029057605112683405,0.0016702813498059577,0.003669651395276974,0.0017363048990692853,0.0021685531556645543,0.0018710381469122517,0.0058359623181090114,0.002489242319422269,-0.018918912954940414
2018-05-18,-0.01796452154508199,-0.013888553992046249,-0.015855531548600976,-0.013886129871300001,-0.01722419577758383,-0.014188335236005822,-0.015718546947128154,-0.013345922846092706,-0.019492884039049363
2018-05-21,0.0032842022864532083,-0.0030490587326915675,0.005896744590409231,-0.0032697389124535237,0.0024689230571006693,-0.002844154342767413,0.005532056903757576,-0.0022794677065298696,-0.0005560196422295105
2018-05-22,0.0063546854462748215,0.0029199103900594547,0.007028301795952929,0.0031065386931408145,0.007765676535101296,0.003117139334494645,0.006496907086546377,0.002648373162355,0.0027146507416910826
2018-05-23,-0.008494108663506417,-0.009858125202816148,-0.01225657292734772,-0.010108212523074922,-0.008066050582470341,-0.009516941417980429,-0.007676232673451966,-0.009398144502226313,-0.007508720708355732
2018-05-24,-0.006953311339803703,-0.008029275482735354,-0.009389499645633959,-0.00866970251497512,-0.008125493916260496,-0.006930727633947309,-0.0061047548667967355,-0.0062502724391512166,-0.012951754792871584
2018-05-25,-0.018736167367152,-0.02247463147535611,-0.0185758779011983,-0.023194339598683333,-0.018132323245356963,-0.022054553420561507,-0.014303534056785638,-0.020558276068705972,-0.026231582291145084
2018-05-28,-0.024355771462824416,-0.020741699647265466,-0.021619962884809718,-0.020307751587854028,-0.02187502897185367,-0.01861359238096405,-0.019436408481103506,-0.01726159522508719,-0.028699715605441378
2018-05-29,-0.03336369217836588,-0.024021821501084784,-0.029815893296399998,-0.0237502811303697,-0.028472330485279862,-0.02293704169586752,-0.030290967561388604,-0.022668193461615416,-0.01815281407543956
2018-05-30,0.025681493314906545,0.027621082596822832,0.03017783346895353,0.028407368971142377,0.030564795374229403,0.02974055666677211,0.022883946389415266,0.027985905351517237,0.018280597986650493
2018-05-31,-0.0027310941234136576,-0.0012573625578069514,-0.0040107151793981055,-0.002230600324162446,-0.003923030452963605,-0.004729195466439684,-0.006510423233391682,-0.004074819696943122,0.010812689424260169
2018-06-01,0.02751345307812203,0.018417055372765168,0.018215789985155606,0.017758786490900347,0.019196893173836438,0.018715516728899484,0.025101285832081377,0.018482948453278247,0.015040564146008073
2018-06-04,-0.001426883248326849,-0.0005391968556571758,-0.005628912357947713,-0.0005444257826919818,-0.0049431785922658955,-0.0009372440999767528,-0.0010071071012790478,-0.00010435675035824765,-0.000890160044522581
2018-06-05,-0.024032821804948257,-0.021049720242011793,-0.020848968929535805,-0.021180317389038472,-0.01792332182761769,-0.016036403347399864,-0.018780083260896197,-0.015476866916421472,-0.007958484100831775
2018-06-06,-0.0002853749887431478,-0.0008221778980976868,-0.0016659243570020799,-0.0013829874080115712,0.0012971623020610057,0.00027863493311675036,-0.0012490685703847593,-0.0008456170497376236,0.006083137789131943
2018-06-07,-0.0018351392758755303,-0.0003372758590327596,0.0008299317245774596,-8.052410851577818e-05,0.00033520523719587914,-0.001363922559304842,0.0015209868302474838,-0.0005308350864735578,-0.009440493851404774
2018-06-08,-0.01964177406091394,-0.019295306795933942,-0.019933942357203138,-0.019326534289618058,-0.019475231878613997,-0.018613600992273827,-0.017690100993622226,-0.01837139894491646,-0.019112486625104785
2018-06-11,0.03896830088964509,0.0394117807876766,0.03705756671954097,0.039892074272807054,0.03756005568694065,0.03933015238058246,0.036715083946852856,0.03889543515202254,0.039220650544100844
2018-06-12,-0.0011702796081960454,-0.0002690761200281333,-0.0019611852184625578,0.0002921615718809445,0.0004931932795742,0.0013175215611622715,0.0009031457162862466,0.0016837983713220428,-0.0007689335736849046
2018-06-13,0.0011502538940697526,-0.0003150627445082099,-0.0018103361536311313,-0.0003688114472852888,0.00393017398322959,0.003124483059004035,0.0024730294300228106,0.0024588802006413335,0.00636330387334727
2018-06-14,0.011506032308927994,0.01262140493291275,0.007487395488926074,0.011405841976926956,0.011390046785715091,0.014400135387687696,0.011163716224229514,0.015098937539564039,0.008799483705996813
2018-06-15,-0.015093759257094441,-0.01375966786865468,-0.013550950345838642,-0.013571652067901119,-0.013072966331834746,-0.012000039581744115,-0.01335929639756328,-0.011926646467654956,-0.0024424634681087243
2018-06-18,-0.0010364636787714154,-0.0008748429840857996,0.001740622103751921,-0.00029449403530590335,0.000969748389963554,6.427447152512755e-06,0.0009591662645582755,0.00012210100610188235,-0.010332616223885704
2018-06-19,0.007347182771375804,0.0028564257176291186,0.003442155250820589,0.0029162742662665053,0.004248463023068805,0.0008935682745292439,0.002939550121125789,0.00026648662113082366,-0.0015398053608693951
2018-06-20,0.004491135935845936,0.002758490220362786,0.004488331195859674,0.003026127087937258,0.003286808281647069,0.0009437298341601341,0.0030103858356256286,0.0001453983843378026,0.004038027046591175
2018-06-21,-0.02102347490561096,-0.01934351735842932,-0.021220970614516332,-0.018791551814519525,-0.02035627557726649,-0.01905054499373149,-0.018251710909514496,-0.019218833716785566,-0.019616287168416124
2018-06-22,0.017899007990753057,0.016024303677302898,0.00938812192571259,0.015513315101146175,0.012974241162947209,0.0138862236036843,0.01606933497499541,0.01335569690647942,0.0070965706510004445
2018-06-25,-0.02730310808798797,-0.023595063446171016,-0.024718955964314504,-0.02210283841715399,-0.023377865577789092,-0.023547042807588014,-0.02166059934447373,-0.022864633802836543,-0.0184507830952072
2018-06-26,0.0026721474067905593,0.0029127609863257575,0.005474506628525999,0.0029127509985291677,0.004809877837807397,0.0037913260159836426,0.003231524104135186,0.004105845139539266,-0.004708664809133456
2018-06-27,0.005601538074236689,0.007813049888703683,0.007463694711611124,0.008026575417491966,0.005741346086126198,0.008683172933055427,0.0055772429133400525,0.008964301895379556,0.0011645895894840663
2018-06-28,-0.003056592275951453,0.001226332038387179,-0.0031204561851071455,0.002203455248019459,-0.0032435396986301157,0.0004431835984937127,-0.002574122011222757,0.00042364679309603304,0.0012100570151325485
2018-06-29,0.007696879336881679,0.003872468513168581,0.005128332621170184,0.0027766562557909324,0.004887608357801776,0.0024466485430734153,0.005133080040006011,0.002678927024182265,0.0009946142697894178
2018-07-02,-0.007849875997161138,-0.007249485252925902,-0.005476963140985891,-0.006831061716380815,-0.006629406467625554,-0.006829647826870011,-0.007894293695523524,-0.007061383320292269,-0.005988708816247801
2018-07-03,0.017116777085516066,0.01886211364455237,0.013861445910867465,0.01840320148638197,0.014190168253117807,0.017753702025848028,0.01417412163460452,0.017723629178347355,0.016713122204304653
2018-07-04,-0.00012066883422268138,-0.00011255041959468137,0.0013666591595125066,0.0005665088300239596,-0.00016024373395950864,-0.0007575461560105357,-0.002531225260082204,-0.0016933236205283198,-0.002465546186111278
2018-07-05,0.005418226469973364,0.009581625509125447,0.010072616539242851,0.009852843556177548,0.009852211318773785,0.008942978022319359,0.006591009019764726,0.008915217592875058,0.00855309785554148
2018-07-06,0.0013393543396114094,-8.714651935459727e-05,-0.00015159841058287604,-2.4082581124296176e-05,-0.0005001708914041947,-0.00030994031650510845,0.002800632574339934,0.00031638758903174136,-0.0017580499943065098
2018-07-09,0.0065686656436636515,0.002771205065220661,0.0035634932581651846,0.0016811398383500542,0.004313136212050095,0.0024110487066844044,0.005651372983259018,0.0024231089986876952,0.0032942156959467894
2018-07-10,-0.0034982490003531153,-0.0010590141340979242,-0.002157708659265789,-0.0014611411808511665,-0.0018903845137729913,0.0009305420678336063,-0.0008069392277273435,0.001615822099689579,-0.0031522405058815872
2018-07-11,-0.014484130319501576,-0.013942835438900958,-0.015546436389690887,-0.01340641067056314,-0.015934784165831606,-0.014127712811011217,-0.016238615475099527,-0.0140325500665619,-0.01255656706760111
2018-07-12,0.003173667627583976,0.00125393739820856,0.002030090302184817,0.0015136330262588427,0.004394359959432936,0.0034068932668114282,0.004886596642829311,0.0034711343942692707,0.0010584549876537785
2018-07-13,0.0033099829140219583,0.0034692748747156,0.002238746009646464,0.0029592898025061487,0.006283064003932415,0.0063242538747996235,0.005139575623354542,0.0061421256158828985,0.002607226033717547
2018-07-16,-0.0008647441026546909,-0.004954020168200235,-0.002574784061922575,-0.005123778287718039,-0.004440715641653492,-0.007478652979818312,-0.004521158942895842,-0.0078073791764452505,-0.002293917146050428
2018-07-17,0.007558484944989674,0.007449019049941885,0.007028619065506669,0.007569899175563943,0.008599440038978834,0.008092413178104163,0.008326251776495042,0.008123508902890597,0.005305380490068012
2018-07-18,0.00032572478242598457,-6.524605357483004e-05,0.00013777563479910881,-0.0002648832890017605,0.0004564519790459798,0.000424120754759727,0.002396768993203624,0.0007835928206643139,-0.0022245456387121054
2018-07-19,-0.004085863871363338,-0.005069618713696711,-0.005077822133509491,-0.005122814885888505,-0.002681658379975138,-0.004714330995854832,-0.004418873284118163,-0.0050728191586661975,-0.005613885254651452
2018-07-20,-0.0052926325925328754,-0.0029414006454641095,-0.008801900908765425,-0.0027977270319725633,-0.00866392103204261,-0.005056320034195316,-0.0067752490903648654,-0.004911044437798884,-0.0033433840497445466
2018-07-23,-0.0027146159352419152,-0.0018232232043550178,-0.0036750447538927977,-0.0019029201668055995,-0.009717367514731401,-0.008025675747377337,-0.010687332045281717,-0.008885458073067398,-0.006320393261737722
2018-07-24,0.00923108086045632,0.009066688828672786,0.011825156287700755,0.0092567535726229,0.010049734527055154,0.008232708870617778,0.0070069721531751394,0.007421703550172021,0.010180574939699483
2018-07-25,-0.0025980054793082186,-0.0036109183737117467,-0.018101600499873638,-0.0038531669426604687,-0.014444986816071315,-0.006286387502522528,-0.008091463140910915,-0.007016063687364293,-0.005934746521833789
2018-07-26,0.01595023798178352,0.007713134830321433,0.016890981811912287,0.007493573634899997,0.018304973514746914,0.010389982737598613,0.01921304097512455,0.01043026183959328,0.0076568449498453095
