Date,A2A,AMP,AZM,BAMI,BC,BMED,BMPS,BPE,BZU,CPR,DIA,ENEL,ENI,ERG,FBK,G,HER,IG,INW,IP,ISP,LDO,MB,MONC,PRY,PST,RACE,REC,SPM,SRG,STLAM,STM,TEN,TIT,TRN,UCG,UNI
2017-08-11,11736124.329218268,4549935.359361649,20646783.989421844,42453322.33235192,620076.6039276123,6578387.655587196,0.0,14606058.672115803,10387704.104728699,12080901.088380814,3812355.9354400635,97671879.36467552,197849432.93735218,4625145.366205215,7677609.962047577,90867161.29048061,4208288.864825964,5541650.691184998,1493938.9244756699,5962275.2990169525,256313189.37911868,16688516.563148499,27641752.493994713,18908504.422187805,17378420.334300995,15089769.569738388,85244360.76432037,11174209.749847412,27704201.110107422,20431270.776384115,94005390.28273201,88863929.80282879,34180788.17269516,51981577.40642154,17596850.343422413,290706068.2050705,9533238.009880066
2017-08-14,9969014.331245422,5514464.129657745,8085924.492855072,65122470.791960716,430195.6278038025,6106392.25,0.0,13205199.291958809,15462748.58354187,8274071.01085186,4170889.888824463,141413355.478549,130371284.37529564,3498059.5302963257,6065030.855822563,84155018.0,2924000.0307559967,6365232.487668514,1028665.8827533722,4008215.3533535004,205212413.60464072,11590082.0,17008087.767539978,17570590.849399567,17035875.42640686,7704801.818363667,56804780.97148132,10248721.381988525,15696183.515110016,24145015.053053856,290376032.3164587,45292319.10411358,27798778.34682083,37879742.48995137,21830919.376693726,173900644.53194046,9119972.916152716
2017-08-16,8575932.75803566,3838641.61277771,19059818.053516388,57826965.50761104,574691.7436027527,7020850.2594509125,0.0,15269252.314933538,17093181.115398407,11495779.244614601,5228193.711730957,101630142.91313887,131307379.41589737,2717070.2429122925,10562880.0,74038200.83663654,4510492.25,4948161.96958065,2917425.4403829575,4570120.110435486,308523579.5131197,20644274.40412903,24715020.125,19358107.666254044,24337846.306602478,11435359.377326965,67984830.5,19061355.524368286,16869735.57794094,22152279.466867447,359392326.7788334,46516035.32569885,30656420.2242136,40533212.42343104,26891823.637824535,190457968.16617584,8539969.688458443
2017-08-17,5806219.125101328,6169887.6381549835,9860560.81486702,55589338.17593551,562890.4453659058,5979748.0831923485,0.0,15071731.423496246,11039233.42602539,7362165.114164352,4345378.315048218,112818870.64583302,156431113.65575218,2820309.1853027344,6442938.6247730255,89421681.35858917,2801624.376716137,5132844.91697216,907426.015663147,4768850.295045853,294520403.6505842,11702938.350028992,22747697.428167343,20071219.342414856,18723328.25613022,9774294.657225609,40364250.0,13547008.905216217,27340408.83412361,33700352.080718994,172900635.2809868,44328397.22569847,28081527.269706726,44059950.9997195,32467440.0,234719191.60360527,6428334.773456097
2017-08-18,6101965.8405178785,6794664.963308334,10456227.227142334,56504016.3319931,767935.5053405762,7767280.594237328,0.0,15013458.70934558,10914655.865058899,11121466.928653717,4095808.374694824,112992842.48150587,148533016.75,2200757.6361579895,9084458.625,67144652.19085693,6491812.537568569,8177241.686067581,1389000.654610157,4207676.120269775,220584780.30752897,13784542.806610107,19986362.67179489,18930049.899368286,14643312.951164246,15873708.229593277,57362059.846572876,17766247.468414307,15611829.971531868,22878349.15014267,102086262.87051201,71122718.57680893,34778572.34454632,41139671.820564866,21443436.84476614,254642425.16778374,14021692.18923378
2017-08-21,5338751.118651867,1560951.8703804016,8114511.640274048,49917952.53883505,322767.5,6448447.241718292,0.0,11943303.889838457,5306901.260375977,6562991.146918774,2339566.4499664307,72798996.78484726,142315004.1324978,1871119.320118904,6558660.254466534,50201339.92621422,2499864.5968973637,6692044.26957798,964132.216258049,2077774.056558609,206542102.4144783,10766801.385718346,20486063.319301605,11602520.90977478,14723136.019506454,9675985.62143755,54551398.874816895,6918422.551025391,15149427.34053135,14630037.806987762,477797116.07276154,55268590.92123413,28799897.44894409,39019046.41797197,25380988.578093052,168940107.09087372,5113878.575383663
2017-08-22,8039451.7996839285,2249464.141921997,20344846.089111328,43351494.67534661,462070.29292678833,3038045.80201149,0.0,15338725.395469666,6701821.448123932,7197017.848503113,3777274.280723572,86298639.18681908,150918199.3632002,2002701.04637146,6418411.837091446,99728420.07580757,5174276.242835045,3688016.311858177,1025776.2645907402,3582404.9013080597,258429050.47522402,17204855.848400116,25905888.4866457,21132567.683712006,11599243.29244423,11036607.96912527,100190924.86839294,8000553.7380981445,26131096.812695503,20171533.40208292,422378511.5868416,46739434.73305607,28907458.0,42857828.4788214,27297306.579674244,288927067.19673157,8063532.972910881
2017-08-23,6794780.141657352,3733532.342185974,8693762.836961746,56211534.98184681,382304.39389801025,5037119.910087109,0.0,28216273.309603214,9276930.569503784,7638076.982074261,3872806.567176819,104630009.56073475,130875200.2534275,2232357.0852413177,11720535.972244263,74318239.883852,4192731.73277092,6146488.264745235,1833312.659283638,3729734.040397644,262013966.06781006,20307066.047441483,27941698.889719963,14914020.241069794,19175033.732780457,14140019.978404522,92661078.74422455,10559513.270149231,19208866.870987415,20496549.562075138,444932333.41663265,49511538.44122791,25434381.38466358,42102771.644191146,29619690.61223173,327335534.49563026,9064765.523205757
2017-08-24,8242688.7986780405,3957496.9821558,13047825.024742126,36240279.28078604,359384.2942638397,3432783.1668434143,0.0,19546640.884111404,8349400.271907806,6979886.993745804,2626467.7132110596,150568439.2986889,105122617.60665035,2079922.606827736,8183062.290084839,68621040.71210289,3076136.406527519,2947063.483400345,2430489.1116018295,4140747.5314178467,217821126.29699373,16958277.747203827,16897045.700149536,14141245.576904297,23597349.319610596,11719518.260850906,70530531.91351318,12413925.82775116,40704356.18233681,17522443.289827347,668362762.724719,35155227.37407684,23683360.15327835,38668801.423318505,19985751.744398594,182353312.27970123,6287206.633524895
2017-08-25,8928059.862928867,1805005.5565652847,8853985.42643547,45438311.49291158,893698.4141292572,4276195.900037289,0.0,10063938.38171506,9147430.285102844,4212542.081408501,3032450.781173706,80155535.31925392,112394662.16662502,1906414.5322227478,4282677.342474937,45724037.67568588,2341416.516904831,4481737.756716728,1249154.5,3454844.7459869385,173714175.34999728,7511220.699672699,13338941.58152771,10294292.5,11665226.499235153,7875258.602088451,45312879.08052063,13325793.883628845,30592197.99268341,19351127.137280464,237994488.5697174,39380079.883003235,31409637.608493805,29971051.697666287,21620704.262390137,187449119.3751068,5266038.765314102
2017-08-28,7091011.810287237,1631522.75,14068466.830741882,34287089.01969719,1393456.8309173584,2463610.379606247,0.0,5913788.690658569,13972547.657232285,5273687.433493137,4871627.462234497,50774888.79743767,109678882.47595978,982931.4702367783,2992299.8026537895,41472125.15374756,3743171.687607765,2282567.6697559357,1459644.495353222,5220080.342147827,153449644.63431716,11809873.9391613,18875065.03528595,5781180.178833008,9720531.275457382,8382313.625,37007813.50776672,7460431.615539551,16906803.071893692,12713601.13206482,174728139.27607727,34849530.151454926,34935916.79145241,32336224.49073279,14724613.95568657,128557645.588274,4760232.913816452
2017-08-29,7625127.873652577,4526405.997395515,22624549.311616898,77654796.56108952,1628346.8015499115,10661221.062231064,0.0,14361347.738268852,9993755.053602219,12633383.158836365,6717787.856918335,121404718.84396076,179283152.08495903,3753809.58899498,13445223.67369175,96328407.69636536,5734936.997712135,5997185.170412064,2564989.0165805817,7258694.850017548,326845594.5602195,20177406.67235565,27694568.539215088,21650979.533367157,22866991.49185562,15448168.43706131,70786353.71887207,10698748.612991333,28686973.947355747,28067025.651563644,188500637.0592575,62406220.98837471,32518068.75354767,76698729.73639995,21364425.499813557,317202726.13814545,10631973.318348885
2017-08-30,11025459.570746183,1612788.754450798,8812937.813785553,46038548.2780323,4207567.870559692,3512545.4530391693,0.0,16425397.672307968,19603942.016464233,12339077.230358124,4802711.097290039,96798203.10616684,135922029.43137932,1911198.6279335022,7050302.206679344,55001636.9402504,2933923.114109516,4933450.9064183235,914299.4337043762,5976329.064273834,164405651.33315086,12961580.450670242,26524135.616901398,12911254.884195328,12904353.404474258,11870185.85315609,47092338.59236145,7547640.073051453,14173067.309701443,21825864.195897102,167549806.88950825,41199652.24660492,26251925.952932358,42461301.2727437,23380708.155052662,396145626.4190903,6429424.89936161
2017-08-31,13369079.793503523,5399885.080461502,13580402.696811676,45053469.027854204,5471449.365650177,9126332.777414799,0.0,12818415.340728045,36910359.60123253,8657020.051368713,9092498.991630554,98103548.04095936,173608047.2857132,5279328.20223999,11954577.042823792,70502842.38117886,4322916.805718422,6022783.098727226,1290751.6782717705,8620183.708366394,206500963.7681241,25722174.72905159,42643639.39385414,15352229.739761353,29267787.191905975,13617544.42254448,62937042.200683594,23001258.127361298,50115481.81956577,27273789.73751831,257344576.0266571,65691166.51625252,36983993.32243729,50140517.0000571,22628040.974030495,353691373.4606476,10229756.730045319
2017-09-01,13047921.83765161,8296044.922904015,12372846.980558395,46784534.75626755,2683855.280456543,2881042.4015874863,0.0,12506197.061894417,16777467.946853638,11245828.618035316,4755690.249679565,106570079.2917819,134276674.7832632,3118306.041475296,6873019.01792717,47057026.60079098,2658692.823287964,6492462.527891159,5224555.088186264,3789384.0587615967,173740699.8084097,12730289.169797897,17809494.4676857,19931090.651550293,10156254.038166046,12925519.318299294,44545946.0,10965994.839675903,30685089.966721058,23210890.350020885,536749743.8563938,58228280.0,36288961.750564575,57985390.83227748,17811774.542037964,203674324.39098358,6295735.932347059
2017-09-04,6989770.868754625,4027755.5809173584,7664044.250776291,39874534.37478328,1698509.2932929993,3136124.989592552,0.0,8860661.231459856,5571726.555236816,7759185.043204308,3798855.0,77556178.76639271,106099241.28274345,2617431.2251796722,7763727.417087555,84765899.73632812,1177137.9145002365,5973581.479275703,1874272.513786316,4631647.857513428,104833640.57889652,66960166.42008591,16709697.37815857,14428305.427541733,7912603.641094208,14016346.656386375,58091023.25,8623938.150279999,14907604.222543716,16321798.557326317,272073498.1210003,44843633.82048607,29390818.311748505,48828541.3051607,16714225.867170334,92869952.16890717,2966737.3835306168
2017-09-05,10369980.872599125,6496398.600952148,6459697.029047012,55713192.906488895,1694380.740951538,5064940.078590393,0.0,11151018.412079096,11088174.92982483,10098275.25,4999989.0,95205173.60983658,170253184.86533165,3249011.032429695,10187559.310708046,71275433.37911606,2386339.4007611275,6462572.983345032,2787997.570171356,4222004.66094017,167832830.32258034,29540482.058841705,24321157.769723892,20210321.295074463,17536940.15188217,19585354.82980728,70121241.80969238,6905837.9455451965,41197314.267333984,41808483.77535343,169883749.578681,63804019.63577843,74092976.11851883,51642752.3068279,21353544.56862688,186667731.54040527,6816993.969958305
2017-09-06,18541906.714992523,5974967.240807533,13661725.460529327,48167244.08686066,1147247.337059021,3056883.8428378105,0.0,17996873.464143276,21040385.69986725,9587546.750108242,5823916.528846741,115874490.78543139,209358344.6904564,2813640.918704033,11621770.687850952,67448270.4187603,2085386.357194662,9622958.694081306,1952221.9429926872,4328755.0927734375,186365996.96579003,25658156.0,21730728.559599876,15213708.07711029,10983225.151378632,16900601.79444933,63646784.5,17880891.784805298,49336897.06807709,31931173.831410408,416904280.4659977,57500069.869091034,56799511.772003174,43225581.266942024,16275504.991467476,185248663.8054657,7791158.089337826
2017-09-07,14601350.881505013,6830925.254123688,10900004.548692703,81227838.0,1469221.79463768,7491082.311885357,0.0,13832685.958846807,17802710.864925385,8798614.042265415,7098267.80607605,128434865.79601192,176559117.63531208,1821749.7167100906,19895984.441659927,71636649.75090408,2029685.7813491821,13193581.21692133,858931.098356247,2304834.1413059235,256702307.63652802,30075990.74004364,29015380.604249954,19168065.582473755,14756364.07182312,12683764.944665432,221120536.0,9149431.006645203,20954836.67421341,31598416.126134872,353932875.44784546,81181712.46031284,43506997.40056133,43863749.18767333,28760598.020101547,263048773.93311882,6363910.281870604
2017-09-08,20132670.332584977,4230331.607879639,6885010.161685944,64646662.63147926,1185475.0,5972434.0340566635,0.0,21016388.865274906,4797868.847158432,12787541.108121872,3889397.711380005,92174686.67228031,186721508.48918724,3112196.907196045,11363110.688152313,71584393.06253529,4421767.3466415405,5385165.819726944,1501731.1094207764,4490855.404220581,205302145.80982947,29118015.24821663,24834922.005901337,14538605.392036438,39625336.35190964,12877168.355727196,137194320.2020645,11164298.84180069,16450685.059524536,45898310.96975136,209222174.67893314,125438443.22573853,32693893.475149155,43161501.996845484,21064005.0,264906399.46248627,11888909.055578709
2017-09-11,17726526.37777543,3319524.3498973846,13039937.53289795,69165780.61632633,1816758.477338791,7612408.319755554,0.0,20685034.9198246,18748208.913337708,9202222.229597569,4717184.897399902,137866133.24189186,162981400.36117554,2674485.4876470566,17256983.51726532,140584476.37049103,5094679.500759602,11132474.74483776,1723676.808131218,4256049.652099609,249019747.4862404,22641573.218715668,31609449.89604664,14853628.014503479,47959739.377319336,17098172.04283333,70524478.75836182,18969471.382141113,25016927.62704277,48825846.45827627,184186098.2227478,75091475.90649128,37243700.550331116,53109241.443178475,24386917.664223194,218975580.35246658,22603304.01652193
2017-09-12,22136608.36741352,4837430.926771164,13636839.179515839,85016646.45538688,1769613.476114273,8534322.786758423,0.0,34240116.75484419,20008207.224391937,10985597.570352554,5001741.0,130946078.25692654,165658982.5818777,2697667.163479805,17284613.925341606,96296236.02361584,29921788.21394205,6696821.552456856,2157712.6500434875,5716972.599983215,270712447.66941833,24427179.495638847,40949157.71535683,16922785.622714996,38858040.94718933,29176837.5,73099760.97349548,8967968.288223267,40196582.057762146,35137534.03287315,184737358.79047775,100029886.40542412,38615334.570487976,47537638.24570149,24907225.0,305084654.1921234,14943630.117370605
2017-09-13,21838997.91362548,2846743.057246208,17708660.03086853,87740749.15672588,1682145.0645694733,6466354.73476696,0.0,30630602.359243393,21928671.709360123,12565950.008731842,4369404.0,129812649.72127151,165208387.15240383,2248101.4710845947,10310127.398619652,77363436.44644547,4587728.848255873,7804887.650285721,1902216.2549700737,11004646.936508179,249869851.20607853,24015368.309497833,43003112.91213322,28198640.562278748,19802000.56022644,18238521.712036133,84970479.98068237,18250442.02670288,39075105.68152809,36721051.430233955,114582316.68728256,97082574.75,46281933.34638691,74158472.00741261,42346557.79963875,192583467.1402874,18318020.071104527
2017-09-14,27520092.0,4480268.866761208,20857614.267110825,61436827.60765076,2312336.0,4428640.75,0.0,32035617.50904131,19103446.551670074,8523859.266737938,2878970.0,141668609.50007772,315714285.0666199,1846587.1957941055,10027386.1248703,112129351.12316513,11301868.09959817,7158665.84681797,785531.1272506714,7302013.461112976,263898943.9635949,21735381.104530334,41344629.17276955,18586207.174095154,25368540.612150192,14655158.791089535,69014203.39694214,11612159.1865654,25319100.83409691,49854753.20977402,295175033.19829845,96332642.42293549,66138217.71712494,79612121.3258375,32931416.55068493,178957787.73628807,12841474.90456891
2017-09-15,46376551.2469548,11779666.70486641,15203022.738981247,121799325.41758943,2732827.269962311,9687323.222130775,0.0,38642578.09701395,8312762.848903656,16247279.796123505,5367586.687957764,269638770.22743416,399256392.45140076,7087707.909351349,12099507.934942245,103664708.25498962,8065001.734842062,7985002.938537598,1881414.0069351196,12760257.73998642,420297621.60587835,27224906.802988052,37703210.94810295,27667108.819187164,34135650.84434509,23804173.86769581,104261683.28585052,14419183.524288177,23383830.156178474,57592904.27899361,216445748.96561146,156673726.28998756,68892650.28489304,72776640.75056863,42758297.37958908,278052007.7929115,12844509.03882265
2017-09-18,19274065.284629703,5646213.536424637,15542456.465755463,59451347.331558466,1507176.0443115234,6263486.99798727,0.0,23850577.912831306,7910245.48135376,10188463.840713501,3528611.303390503,106727041.52636576,221243595.44702625,1900129.9283790588,8316389.072748184,74794416.95374489,2869934.590187311,5180484.550369263,1393608.3346586227,5719196.484611511,205982420.88610768,28776959.194726944,23284817.5,20070351.30809784,19202667.492027283,9803198.714464188,69905921.93597412,6140724.118927002,25658664.94315338,26541426.195531845,152528266.10220718,61664308.66651726,33136140.430721283,178486063.88783276,16267177.657551765,140313883.22873688,14231799.476319551
2017-09-19,11754704.598846793,3350257.2703313828,9016913.272071838,32050054.93688917,2166130.2046432495,5471870.255044937,0.0,27722022.359532595,9552758.770683289,11459715.75,3485252.0,80652308.44501066,129261558.44888687,3079058.272328377,6163983.914101601,49697085.30957985,2765377.789087534,5373953.079761982,1783823.227678299,7031564.306865692,145720531.35522676,13560598.705394745,17115885.97097683,27604285.07974434,20032010.612695694,14663094.677379131,47308040.23693085,8810075.229480743,29445898.710903168,21261460.364000797,166206920.76222897,63939204.63240814,24959901.4058733,89024492.72294855,22403031.763561726,140494208.3105278,8812773.211297989
2017-09-20,9374490.349874258,3870843.4160232544,7280413.2678108215,45389387.44408512,776550.4772567749,6160010.236815453,0.0,18941553.605464697,87515861.27606392,8740864.30230856,5285115.0,96789010.31659698,181489056.92813206,3480832.6076135635,15689224.974833965,83745676.72721672,3995987.6561403275,5128987.30519104,747640.9110565186,3501189.492290497,178263880.02540708,17563351.21306801,27192207.226308823,16163888.431016922,20865804.25786972,10762973.493392944,46988197.642089844,9019423.993049622,27345283.51169586,31440604.926765442,225887113.09939957,86224207.19669914,29439518.155379295,48091350.05832106,38083881.18419647,351065012.02282906,7410937.017324448
2017-09-21,13884431.61700964,3366020.649447441,13724326.323719025,77021824.4983294,1528938.1978225708,6379816.489225388,0.0,46425011.088238955,50253091.98665047,13228478.876328945,3204248.5325012207,91099780.875,168606147.7913475,2663667.2099075317,15146934.272038937,74268457.43631363,4100509.0007169247,4137372.529478073,937500.33036232,5430096.831712723,264209132.45514607,17199421.055562973,53423037.679870605,23908065.857009888,15253314.504528046,12829002.490180016,49992001.10169983,20814817.874908447,25962612.40923977,32121796.58177948,139275241.82024002,58139586.38626671,48321210.754122734,53008228.8460331,28793450.538814068,283976842.83644104,14841626.122356176
2017-09-22,9173610.263974667,3199404.250974655,6543263.676635742,62489183.65490484,1224761.382133484,4609478.832710266,0.0,29349080.96350193,15232629.366233826,6072598.362705231,2388915.75113678,85622307.19890594,145941303.8519497,1779274.4499073029,9157867.72335434,60357241.627693176,3810665.4180030823,8255071.443405151,1662599.5997376442,5343278.560180664,229236446.59781957,16440138.943531036,23858128.640234947,12515378.060331345,12769814.883314133,12772593.901834488,53352508.85559082,15013629.84260559,19998532.146484375,32052252.394473076,431719555.38575935,55320891.88562012,50385542.28424358,61384880.863642395,15605619.348797321,203467999.58771515,10379870.197661161
2017-09-25,12522708.849173188,6471101.0,17344756.062713623,55792440.252204895,1132358.1866226196,4721787.988861084,0.0,26668294.43813157,17730988.56399536,11989534.759287357,7479340.799537659,121262610.12149477,221679532.96708488,2234108.6636428833,16598359.375,80480067.65536308,4470806.1574959755,8914433.544354439,1308101.6043376923,5669496.616611481,213940479.884084,19206006.749824524,22445804.26512909,10780087.366104126,12688097.498102188,15353850.38809061,50578799.5438385,17433502.703826904,87894381.24137878,31044010.578472614,327901363.5890293,102685728.04680443,33897011.30591583,30157287.1725896,27228214.22054386,216006399.0311737,17559905.029646397
2017-09-26,10397691.713022232,3437402.418773651,8533835.018692017,62104296.416856766,1165370.4828357697,7841102.816322327,0.0,32198413.644833565,19965185.941785812,14892191.771850586,4471295.490486145,122843822.92638159,218570816.81409645,2159440.433916092,9665582.12852478,85171527.3632698,4740692.159365416,8942323.803620815,1370436.9140911102,6342534.0,174880251.51010513,42983131.423547745,21498270.583877563,21512635.75,21002025.051189423,11107855.338459492,52771581.27146149,13718672.79762268,81242714.2674923,24335148.209224224,226249383.761261,68912549.47351456,45357273.167943,39004322.202204764,18456712.507308006,203568379.82678032,11698718.7852211
2017-09-27,15030926.659579039,4953566.941452026,12657028.110801697,148787805.43678188,1682158.5,9691589.594537258,0.0,34197674.68333316,14801081.497459412,11574978.467863083,12207805.15196228,101758074.52874136,165974295.96613312,1131407.7183074951,14834998.370194435,121143768.5,3680585.9118175507,9952845.097927094,1767873.7320742607,5645735.828956604,275035566.48723865,41631515.77879906,42077143.50424194,25972401.711107254,15664589.454040527,15451233.677261353,42536476.16090393,15833860.77810669,49559018.220376015,33560395.19212389,182711824.73851204,75819092.9377327,34860882.096196175,106925054.92004669,32553753.161857605,376663819.47006226,10616578.787019253
2017-09-28,24115752.4981308,3403615.47996521,14527879.672473907,111299095.6282332,1737892.0,7492617.853321075,0.0,45473348.1691761,19997526.58088684,15151958.12638855,22281533.495773315,157323649.20924187,143030352.4443817,1274195.236410141,9753557.355013847,70633012.00332642,4729312.936425209,9352648.369716644,2762478.424808502,4417192.0,238238134.30969238,31079667.721835136,29833006.0977993,15998418.150939941,20692185.898887634,17544006.965732574,36615950.099876404,19125588.140693665,37359614.65636253,49876690.43907547,120470846.90904617,55551520.97249603,37558081.05576706,75405459.8073411,31630510.7043643,270818217.31910706,13690981.493813992
2017-09-29,17920056.978553534,7247972.966501236,11624516.195245743,69875590.35641384,1209427.8294506073,9749159.725642204,0.0,17770044.9590683,11594817.437461853,19258471.841224194,8596697.202285767,166474522.45470142,166721492.0,3647456.881793976,10491127.5,98350108.06833458,3811995.583002329,8222981.5,2483095.957713127,6376993.7660598755,207853535.059165,33802218.013534546,22847449.9280262,12811684.42002678,16792846.642238617,15478260.607387543,47198239.0,21766134.0,23954301.679426193,32190105.71108246,248252292.94077873,47387811.05562782,39859956.0,71288564.94323683,44936967.68420935,173129894.72286224,10369465.694101095
2017-10-02,10484512.032382965,8650413.089315414,11239164.713768005,108404932.54178238,3128336.495124817,9679461.322598457,0.0,34795577.50747681,20519616.845479965,16366184.342372894,7389441.0,138344817.00468206,140543008.36640167,1607776.4794425964,13258449.187797546,65000044.06611633,3876941.696572304,10453568.43171072,1500656.5300254822,5463400.7210559845,202836413.35319614,19277573.778925896,21322347.39382744,12312849.234210968,36122921.55075073,11701021.215637684,66928577.07128906,11877062.537773132,27867968.664655685,29608794.640374184,235519949.26116657,94663791.96638489,39873722.71366596,76695340.07995999,28261691.401381493,171123342.5511856,10796192.692821264
2017-10-03,10773319.988657713,6671971.695682526,10459123.236652374,75211695.42012215,6857486.896995544,4746987.532104492,0.0,14594763.175847054,11298944.385557175,15544362.875486374,5490501.815368652,107276179.40174389,116414094.08499908,1125436.4283275604,10123070.963410378,91978707.88079262,2220497.9753112793,11863667.552649021,1752026.8439955711,2460181.8816490173,141275902.91285896,20393823.586421013,23770092.745571136,14126405.571063995,25764476.507148743,15511287.5,51010506.79632568,9698539.588760376,33468473.303232193,27946148.32710266,143447108.99487305,68858437.07654,36720804.0,60418589.6620512,22279640.197366714,160347691.815979,6539351.967273712
2017-10-04,15006608.846558332,4870470.190673828,11333007.50681305,219743167.33284473,1682055.0030384064,10996345.817875385,0.0,38359272.90359497,25981819.86504364,16220279.092869759,6462584.126586914,205884349.4952073,184680371.13165665,2541092.412840843,13825829.675411224,116364918.5380888,4357161.773138046,11832545.826042175,900006.7945671082,7047271.355415344,353510001.16449165,25901630.510230064,34992339.96068096,31037617.079925537,40644730.87629318,15085122.778003693,58746600.0,15739683.96905899,41081599.976135254,35145260.3338418,256426526.57657623,59302611.976989746,38548221.504636765,86990725.5131349,35735114.69601059,395742305.9879036,10712741.717843056
2017-10-05,24108987.468756318,5242273.790548325,8492374.182159424,127345057.52921605,2620889.350997925,10938903.033967495,0.0,28450773.72141838,11749424.49615097,18304808.189209938,8525895.46333313,158322641.39926338,151755983.16167355,1273042.4819469452,19176627.0,67528258.87443352,4261277.613050938,12091919.137010098,2502881.9581460953,3640633.9860363007,325030395.0859823,22341288.97895813,40477644.734734535,17307058.869831085,25185261.451187134,16344031.915145874,51607611.0,17059137.994995117,42296827.13864136,38792353.31593609,155513749.51275253,57936813.36891174,31418774.362600327,85957648.1200983,35647240.63277817,273608681.9154854,9190672.317743301
2017-10-06,11790357.322550535,4280249.622027397,11855825.159942627,108758958.42063475,4167590.203392029,12330292.151203156,0.0,41882402.34182429,9243574.568767548,11577948.792886734,3529325.0,104590809.29884148,170407870.1435337,1709056.5848436356,16366627.986593246,76926265.62810135,5213770.527176619,10214963.845863342,1580917.513654232,3549234.8449058533,237211375.5646305,31646963.24813652,60701664.76930618,16923675.726516724,21951241.919460297,12524437.856125355,50208353.00305939,13048365.679367065,30666802.59593296,29847609.83693123,148354782.79801464,50774469.83771515,51078756.53472805,50739750.26203585,19978187.42762804,227056712.34277344,15162068.13596034
2017-10-09,11955353.062363863,2582898.6516866684,6160803.139984131,95703438.34405947,1819675.0937519073,6758577.018479347,0.0,40167476.816191435,9104880.68483162,8347133.497121334,3697492.321281433,132884693.28076458,135538375.1331253,1961668.5111522675,16231319.570016861,51758263.181640625,5260751.010280132,12955610.415779114,1322825.5194597244,4058899.593738556,168431267.58802342,16507417.72516632,27944401.42065525,10333251.75330162,10608775.269910812,10659594.079256058,114169148.76994324,9198053.880844116,19818347.051582336,28576399.645565987,136731336.01690292,47357903.755428314,21028534.664382935,50673493.354320526,19488396.120011806,128226639.6794281,6635025.235700607
2017-10-10,15058972.541832447,2703115.2526960373,9299238.63243103,135689312.6079681,2560523.436378479,8392266.90259695,0.0,34306474.918776035,11704143.06816101,10923371.07390976,4661350.490722656,125630109.40938377,146709272.99080467,1749941.8746328354,16012611.857433796,79091057.04519653,6347047.729343414,6983951.326588154,905583.7980079651,3109853.25,242546500.5211234,23688649.01321411,37039713.06991577,19821013.49810791,15961500.35319519,11746824.97853899,93138325.34759521,18004785.131141663,43840098.74938202,27637234.673233032,154622703.8036499,50786661.33642197,37209439.19340706,60410043.732462525,21871411.79844284,283700030.6240673,11245536.72539711
2017-10-11,13820394.803479314,6163860.172891617,14747965.238924026,170689827.64173985,4384592.33782196,5470637.161026955,0.0,54652980.38078284,16280897.647590637,13121217.796393394,8305053.75,151383240.10224342,136802155.46979713,2367783.393550873,15652381.892429352,79459407.52494621,9782697.75724721,13042015.912078857,2646043.4309220314,11547988.062149048,339933768.73156834,27386191.93060112,33046952.809501648,14970453.23214531,19662717.06885338,18484784.831339836,59542332.923316956,20227347.789886475,64776631.06238651,33229186.0061574,131727578.30989361,53468280.32447815,45675396.37497711,132433037.6526599,29330790.140490055,306113432.5446224,16384516.125140667
2017-10-12,10858907.661697626,29914054.215402603,42396074.98245239,118618516.65582013,1810840.3403320312,5868349.234107971,0.0,32782979.36187935,16494112.724971771,32026069.81598854,13347135.50567627,95155672.34721184,114017166.5957079,8774634.936159134,7753462.303453445,51880915.83910656,7469427.687056065,18804105.45134926,1343268.0288906097,4034285.6870269775,175398760.59017992,15706905.25,42320369.692316055,16836024.661834717,17426880.574645996,15856156.548306942,34947807.71392822,11478151.004379272,30971236.970506668,28203631.31278801,120120564.7637806,52317627.21395874,32544987.731700897,90847057.32580698,27322712.334448814,194960516.63768768,17393264.21615553
2017-10-13,10655644.812556505,6759291.250445366,26769596.23904419,96764202.89707279,2067663.5906124115,4971486.309378147,0.0,38124228.24316716,23664302.614221573,13692901.645895958,16226831.25,79702835.70617867,145602649.0931139,2747596.5743350983,13891866.611025333,68023034.42847061,4956613.980896473,6199472.501709938,1384010.3772206306,5618316.572868347,221585807.7522807,17280131.916906357,34044430.61279869,22842428.75421524,19077975.450382233,18022705.403481483,29900786.133026123,12942215.06778717,24797321.189994812,23077395.53905964,109239142.15031815,41088661.66923523,38658899.59040928,130387999.66515017,18646222.66915369,189419831.42066765,7921759.042096138
2017-10-16,9483407.114720821,7809702.516373634,19527219.584518433,131022687.71938562,2291107.668296814,4687951.5,0.0,22703489.579177856,19789717.12359619,20217230.539934635,5701193.0,79430609.32089186,123977419.37168121,1806731.7488803864,11404414.192958832,74980038.72434902,4630243.588252544,5301678.597707748,1271018.0296812057,3091434.7447547913,324906395.72647214,14509859.834976196,23772635.151052475,10787793.767547607,14580234.554517746,14206517.727268219,60538913.40595245,9423339.24142456,24290547.146169662,25140166.58768463,85080923.56796265,45151950.73439026,32128338.082984924,71310334.02263385,16238342.534965515,205584461.90961456,8458509.914849281
